"","RR3_BRN_GC_G7","RR3_BRN_GC_G8","RR3_BRN_GC_G9","RR3_BRN_FLT_F1","RR3_BRN_FLT_F2","RR3_BRN_FLT_F7"
"ENSMUSG00000032788",4750.13173922693,5856.17697860856,4717.60765711358,5432.60733729162,5566.52627435076,4350.23550816798
"ENSMUSG00000032796",220.953416744984,311.948652231904,227.539700121411,224.008376389477,94.7789925953259,314.635687705263
"ENSMUSG00000032802",3000.66466294559,2158.01426884069,2462.75071216019,2309.56433040595,2742.96874005737,2890.23367532751
"ENSMUSG00000032803",2094.79830956399,2044.71138561011,2418.03101774667,2712.19522590029,2042.18282697883,1887.59731424503
"ENSMUSG00000032806",88.4013874582632,111.684333222723,144.446860321835,103.780601779417,98.8131795696955,96.30293203107
"ENSMUSG00000032807",249.104173637772,91.2003990750572,366.144665281859,245.088026045845,214.020069236014,274.182895940625
"ENSMUSG00000032812",703.330663194802,698.223281836344,593.602835544477,701.676194538784,494.351481164095,572.530380952439
"ENSMUSG00000032815",37.901780779037,20.3185406378802,0.502991229293453,13.5224403146801,51.3405804522847,6.08322212428843
"ENSMUSG00000032816",2109.69644321019,1871.71402249561,1695.35571934981,2139.27390996705,2129.82937722916,1826.32617740377
"ENSMUSG00000032818",11.0929017677207,9.28975652016569,11.0236674165584,15.8088847448021,18.7221647325581,13.7799661732799
"ENSMUSG00000032826",67286.4074126487,72364.6012701094,84251.9138784651,74759.9761795878,70934.7248783801,62941.7588603853
"ENSMUSG00000032827",24120.8729588985,15843.5702610315,28071.8743169737,24197.1525977943,24886.6813981662,22886.5387172132
"ENSMUSG00000032834",790.261480049849,765.113602434128,707.096972817776,715.385547241265,731.855565701859,844.053409633436
"ENSMUSG00000032839",1242.38962280117,1736.56789342824,1269.10265943873,1354.15798141196,1353.85360647397,1443.25795388282
"ENSMUSG00000032840",630.076577964321,709.555828470232,664.183224962188,701.286347940055,556.720383986134,565.809490924743
"ENSMUSG00000032841",116.368442681207,97.4739672784925,154.769659484517,202.535646392693,64.6031501220454,168.335653898347
"ENSMUSG00000032842",68.2859084248394,112.451829626301,90.5900170879283,205.202800822744,75.7245784708927,85.00379857695
"ENSMUSG00000032845",28.6541243685662,7.31263448811355,17.1766629668547,7.85326252573148,5.62852370812227,33.386568725764
"ENSMUSG00000032846",1097.80404339314,758.291057200404,977.850699232966,1000.18929788144,1055.66471496831,1138.39373753046
"ENSMUSG00000032849",806.17979903406,670.381093193064,923.087037111179,778.244465530601,752.789473313777,812.894411680622
"ENSMUSG00000032850",1655.67327657964,1882.69073306462,1740.06388659596,1849.04814566402,1712.50841407029,1546.05596408555
"ENSMUSG00000032852",4.82739843445837,0,0.994990053513943,0,7.38062620582456,1.01547689402704
"ENSMUSG00000032854",961.356509798677,536.848176447428,887.695638914575,1061.57661970372,953.765436204164,1091.24613906123
"ENSMUSG00000032855",2012.6722578624,1880.9080099557,2623.29905691728,1446.29596048106,3706.06045526538,1278.14487897041
"ENSMUSG00000032860",15.7744675681031,42.7080818041438,3.52260084083826,26.9019175062613,10.3995143057119,14.2470198066103
"ENSMUSG00000032867",1222.50386144178,1197.88703750482,1127.26332915473,1146.60193514954,1427.10299766385,1287.17253784091
"ENSMUSG00000032869",881.491742974345,725.316346444079,527.999249699644,751.980982395676,766.788065993293,856.483589481521
"ENSMUSG00000032870",6366.26737001619,4970.0876407941,6605.53466185501,6966.53821016436,5201.41632145712,5503.1347803266
"ENSMUSG00000032872",1176.86783006363,916.597706648458,992.245781078626,886.299020081299,1293.1261029248,1102.96817289861
"ENSMUSG00000032875",8699.31842703354,6708.50219689083,10038.6740056923,9672.23327265899,10256.7068197222,8167.24744705724
"ENSMUSG00000032878",2887.4498990309,2915.53118291653,2768.29576593834,2711.36053201498,2954.22657458217,2549.57415622919
"ENSMUSG00000032883",8408.2186426486,7244.61408781223,11802.6504620889,8562.89879804298,6975.20126211967,6873.08819273821
"ENSMUSG00000032889",49.9166738467164,15.087131705604,60.9550425574431,25.5745326583527,18.1300313812774,28.3747406936204
"ENSMUSG00000032890",8906.78967706829,4245.78420883819,7950.546761677,6720.41798431495,9293.00876791079,8350.95795026117
"ENSMUSG00000032892",142.083462521447,118.60394481868,158.738254165175,90.0617367840626,111.534609079252,154.564809774372
"ENSMUSG00000032897",924.817353198451,838.131583231837,872.868261340579,1065.41041075587,839.825371034757,771.680384937826
"ENSMUSG00000032898",2427.62064510642,2799.79394320473,2508.7294962509,2429.86495129201,2606.0974233451,2389.19589484877
"ENSMUSG00000032899",28.9421712278632,45.7661487156482,2.62873459674102,3.41937190376436,0.695976839615111,9.07999153044586
"ENSMUSG00000032902",1494.71867536956,1370.35826655598,1506.54663042518,1373.10618357784,1277.01801352897,1571.3676196964
"ENSMUSG00000032905",2951.82467369938,3195.17331790871,3053.46100883384,2665.75189406179,3207.05422671229,3027.71856904559
"ENSMUSG00000032908",487.890507035946,362.812564680007,448.513610113877,397.574980924821,329.577587549482,456.058019816902
"ENSMUSG00000032911",987.516001962562,1128.70177577015,919.318180496477,1225.0136327891,766.28430393053,954.424986279582
"ENSMUSG00000032913",1309.77825794843,1316.75958702315,1071.63628394634,1216.18149331888,909.259882045531,1314.17391217762
"ENSMUSG00000032925",67.3700119631977,101.823334776053,57.6467232923208,145.975246434992,31.3755986765254,79.887101946946
"ENSMUSG00000032932",2052.31994419278,2460.51019309837,1757.25348186305,1784.82470801656,2000.81282254616,2234.8824017114
"ENSMUSG00000032936",8281.50405834473,10521.9901078514,6830.97815497237,8361.09681516465,7901.24818443629,8472.62006720141
"ENSMUSG00000032939",745.053179637113,419.207088274992,551.702543880794,585.368454576123,602.890586996413,674.299230804371
"ENSMUSG00000032940",169.567176332123,238.041379845805,160.958518926807,197.036128525815,195.521638797562,225.676778936701
"ENSMUSG00000032942",152.705193610629,109.656625960483,178.088090075799,118.740636316711,123.385326364018,124.369924443553
"ENSMUSG00000032946",320.862981988509,278.630139221944,245.33863557754,237.399557575692,234.563220744942,316.371433684717
"ENSMUSG00000032952",342.255037344522,316.076020777544,311.461961959801,319.013252153113,486.629254352543,356.109613751615
"ENSMUSG00000032959",5575.79383002259,5993.34213893133,4924.05601954706,5058.90718150605,5585.72391433981,6330.7761632494
"ENSMUSG00000032965",2079.80167257357,1844.05389954122,2977.05098994126,2292.34496020565,1964.656867266,2110.19149850656
"ENSMUSG00000032966",12858.1109283102,6985.34498996907,9499.73227329376,11199.7996995882,9862.20147278053,9130.86758304947
"ENSMUSG00000032968",125.373763902989,125.116888871008,132.445101387079,147.557723399434,173.304340555436,117.748293487716
"ENSMUSG00000032977",667.875198769937,871.644361356841,734.830437275197,825.247012740457,854.924458825288,828.224169817052
"ENSMUSG00000032985",15.101046535316,31.5871683674689,20.4735787162321,23.7325358612831,12.803910330739,17.5704849342935
"ENSMUSG00000032997",812.590434361761,850.753321613152,1096.71572064754,1212.93549813747,983.389821043634,913.910834283702
"ENSMUSG00000032998",2404.76113575602,2710.49453853003,2893.80135756912,2629.78491044049,2744.90651217091,2537.73529717761
"ENSMUSG00000032999",0,0,1.1770136397016,0,5.60888689153393,0
"ENSMUSG00000033004",21653.8145987592,19871.1653398674,24365.9613115342,24796.6832664342,22721.4023603389,20467.837915691
"ENSMUSG00000033006",359.142887725502,322.456832502927,479.092612090503,596.272005684854,219.623894435832,355.413407699143
"ENSMUSG00000033007",177.700643034871,175.506801036223,109.48509240252,191.938841662411,154.778451109783,154.750812786022
"ENSMUSG00000033009",3814.34379650896,4056.59268867678,4050.57825026427,3891.1856339788,4108.93200806162,4157.98357029362
"ENSMUSG00000033014",4090.47385656331,3818.62606224382,4411.39614864012,4011.22387215385,3550.1415057495,3949.88853916746
"ENSMUSG00000033016",319.658824257245,307.709405211349,319.549223894549,276.53365121447,280.329996599385,243.989236956855
"ENSMUSG00000033020",606.748745496826,780.765838473598,401.06961654998,579.073352654869,719.139595785409,669.405567234703
"ENSMUSG00000033021",582.794961364755,580.483721541207,520.667493603866,571.781092141464,592.881393893291,515.357571491564
"ENSMUSG00000033022",1195.52979051379,786.085655447649,924.493799504203,1012.32670807306,978.116955940179,1201.85241807928
"ENSMUSG00000033029",256.577714412511,280.249983237571,237.155377459075,200.669474154862,208.818701079306,160.339624996395
"ENSMUSG00000033031",136.95502899087,105.887470489778,72.8563333740858,95.5406038363476,148.094950705529,124.996707392519
"ENSMUSG00000033032",706.909634810644,367.485381031494,780.831100344538,563.93064035792,704.132630702785,692.475288085426
"ENSMUSG00000033033",227.725751596215,151.676329278449,179.449444772831,196.317965341776,202.821751060523,250.756306929717
"ENSMUSG00000033036",196.503867658503,308.5698813801,262.033425776468,242.871754035088,238.485812742498,269.418637176848
"ENSMUSG00000033039",898.073285716025,1133.1184377804,1093.80495881544,1103.89816342153,1052.34940358062,984.728110161439
"ENSMUSG00000033047",2068.77372435095,1778.50061223319,1717.87255996001,2042.19584539434,1687.88757262453,2115.83308788735
"ENSMUSG00000033053",9.62040773890213,0,5.98615049395588,2.05411966542436,8.49613970442629,5.07081300085049
"ENSMUSG00000033054",1508.34776339716,1758.2707147919,1567.54997443646,1484.28679983297,1313.50857730418,1526.00519588087
"ENSMUSG00000033055",215.321218145248,249.625333528863,152.022780140443,173.78939983225,313.547566476582,214.779387871615
"ENSMUSG00000033059",5779.57670261473,6075.59891508922,5698.47576610258,5666.02309452145,5944.29491160889,5629.85839887831
"ENSMUSG00000033060",2758.16368866742,3693.66585510894,3494.66615335924,4937.5804677768,2870.69304252964,3065.761875437
"ENSMUSG00000033061",713.197174124602,584.391034593577,434.851038152368,537.927471593071,397.991534082858,699.119418364802
"ENSMUSG00000033063",259.972784130004,1402.14852027256,256.512378752636,204.093854435511,110.486802689997,244.817699119575
"ENSMUSG00000033065",11107.8196463303,9649.57042982528,10644.7033655278,11562.5483308715,11011.6772034413,11125.9351143461
"ENSMUSG00000033066",9854.99633729633,10164.6723657572,9542.55241762153,11155.684297334,13126.2399574032,9493.89375975804
"ENSMUSG00000033068",831.739231428025,1429.4730410041,839.266512362774,925.988292173517,827.526198427141,962.932327050601
"ENSMUSG00000033075",451.389357956089,545.083494809404,467.209014694195,425.57784595406,470.93660984295,463.00859724578
"ENSMUSG00000033080",12.5589104840395,15.0392366506171,0,0,4.21229276078894,4.06280233869246
"ENSMUSG00000033082",61.2273628358575,39.8518521077894,42.5651980093497,26.0506194431681,40.2552280188166,29.6588128030411
"ENSMUSG00000033083",265.096664278461,243.638573951175,361.837563581622,411.966672407913,438.410751557706,384.758824831301
"ENSMUSG00000033088",255.471976354998,281.685452633973,293.172117145135,334.989937332603,262.637207436859,234.973131301626
"ENSMUSG00000033096",1097.03987140837,1017.45493213912,1072.81531548784,1152.9764326913,990.437682549468,1280.17452554716
"ENSMUSG00000033099",550.198784746918,446.050796174223,409.581350330946,444.261023215271,479.360341587191,459.628565521864
"ENSMUSG00000033102",262.677548683561,346.603164587868,293.761058021555,215.348517693409,332.262182005953,261.83334137194
"ENSMUSG00000033105",1593.59778668438,969.310428527988,1311.96564614063,1385.64851296744,1284.801645357,1101.75353411531
"ENSMUSG00000033106",306.254499599669,251.20716504938,318.431435213082,326.171225299602,285.672851756144,341.451312167191
"ENSMUSG00000033107",77.9455506848832,52.7756530583062,51.1907462880802,42.4350760322606,50.5656695652393,62.4687551857995
"ENSMUSG00000033111",713.592159254122,666.806652807863,874.588125614412,878.733483663754,751.938738757702,768.782395642611
"ENSMUSG00000033114",16.9435228882975,10.8158972862124,15.5040977679397,18.7520700798602,6.93394905739263,5.72840586525488
"ENSMUSG00000033124",2401.49465021142,2384.82225541168,2256.81975539276,2725.91894497335,2266.41580651025,2405.33046864467
"ENSMUSG00000033126",223.620331267096,212.236455172517,216.661279174695,213.559724019522,185.647128071143,248.513082728648
"ENSMUSG00000033128",931.456119659874,1207.52346262746,1151.52036619534,1244.68078348315,1265.32347132321,1085.5082557184
"ENSMUSG00000033147",98.4597477644378,123.605148247678,136.024190267131,123.94223779504,137.593515988079,156.698356842732
"ENSMUSG00000033149",333.402235865299,402.52558993406,288.031720371407,381.608231568703,297.821712601286,316.199798692847
"ENSMUSG00000033152",1585.30784370235,1626.53458274352,1710.17646884178,1999.11525465923,1728.91817748018,1718.48640312654
"ENSMUSG00000033157",413.856893065946,466.298707376198,320.99843702203,375.96868167717,385.32568431784,451.322959312691
"ENSMUSG00000033159",520.889190155891,477.901535578564,471.142244118527,536.941859903488,524.933852947997,620.30758201546
"ENSMUSG00000033161",35756.3408103661,16886.6817819061,30843.1619263441,27958.6054675711,32771.4010986622,37543.0787384879
"ENSMUSG00000033166",428.600770421402,689.654151099852,908.177147762463,656.058446965699,571.271079774181,591.715946287464
"ENSMUSG00000033170",55.6193186072065,108.820722676222,62.1100168893844,95.5661216947355,57.7331565368031,46.8668537447829
"ENSMUSG00000033174",8667.43518217304,5317.09732418341,7076.86923332383,7027.14551962865,9904.07415077226,7686.94725545585
"ENSMUSG00000033177",50.2663166560525,54.4387846645116,56.8252616758842,74.6390094975918,92.3210403926837,64.7343243422137
"ENSMUSG00000033182",18.2829140779346,2.44667450810192,4.78258163082366,13.6120195667892,10.9902984563359,20.2829136395129
"ENSMUSG00000033184",3580.17870619121,3661.54446570469,3693.12156060129,3565.12138475133,3301.33360719023,3829.38567833025
"ENSMUSG00000033186",2798.93425249616,2792.06447963514,2465.51373709291,2242.27292519869,2711.84246884472,3025.82938895378
"ENSMUSG00000033187",0,1.88062472207062,0,5.16841266250617,1.05476690563474,6.0924574670876
